Brand Name,Percentage Share of Brand,Quarter,Registered Users Count,State,Year
Oppo,0.12142015521640101,3,3352923.0,karnataka,2021
Realme,0.047655191866538,3,1315961.0,karnataka,2021
Apple,0.036209458887143005,3,999896.0,karnataka,2021
OnePlus,0.032836052119666004,3,906742.0,karnataka,2021
Motorola,0.022391252681000003,3,618317.0,karnataka,2021
Huawei,0.015350568824664,3,423894.0,karnataka,2021
Lenovo,0.011665148910048,3,322124.0,karnataka,2021
Others,0.058292573236087004,3,1609704.0,karnataka,2021
Xiaomi,0.248018323098655,4,7306532.0,karnataka,2021
Vivo,0.21695725739542102,4,6391484.0,karnataka,2021
Samsung,0.185300189961549,4,5458878.0,karnataka,2021
Oppo,0.12374541092584701,4,3645496.0,karnataka,2021
Realme,0.053846268213813005,4,1586292.0,karnataka,2021
Apple,0.038051000341280006,4,1120969.0,karnataka,2021
OnePlus,0.034557339894715,4,1018047.0,karnataka,2021
Motorola,0.020573872476268,4,606099.0,karnataka,2021
Huawei,0.013682581250297001,4,403084.0,karnataka,2021
Lenovo,0.010032299777125001,4,295548.0,karnataka,2021
Others,0.055235456665025,4,1627217.0,karnataka,2021
Xiaomi,0.24423393469092203,1,7620184.0,karnataka,2022
Vivo,0.22122265363121402,1,6902224.0,karnataka,2022
Samsung,0.180808073653278,1,5641275.0,karnataka,2022
Oppo,0.126322272869447,1,3941299.0,karnataka,2022
Realme,0.058114221735147006,1,1813184.0,karnataka,2022
Apple,0.038967897442429004,1,1215812.0,karnataka,2022
OnePlus,0.035599313328193,1,1110711.0,karnataka,2022
Motorola,0.019099786351748003,1,595920.0,karnataka,2022
Huawei,0.012643127806038,1,394470.0,karnataka,2022
Lenovo,0.009299190851999001,1,290138.0,karnataka,2022
Others,0.053689527639578,1,1675132.0,karnataka,2022
Xiaomi,0.25799174683492604,1,202313.0,kerala,2018
Samsung,0.20788743458167902,1,163022.0,kerala,2018
Apple,0.076872264672576,1,60282.0,kerala,2018
Oppo,0.07576920722687501,1,59417.0,kerala,2018
Vivo,0.07209659977760301,1,56537.0,kerala,2018
Realme,0.046992797608724005,1,36851.0,kerala,2018
Huawei,0.046951990859288,1,36819.0,kerala,2018
OnePlus,0.044061087703906,1,34552.0,kerala,2018
Lenovo,0.032936147638819004,1,25828.0,kerala,2018
Motorola,0.031677514460891,1,24841.0,kerala,2018
Others,0.106763208634708,1,83722.0,kerala,2018
Xiaomi,0.258315542942113,2,275516.0,kerala,2018
Samsung,0.20779364458783,2,221630.0,kerala,2018
Oppo,0.079736580325843,2,85046.0,kerala,2018
Vivo,0.077544541607951,2,82708.0,kerala,2018
Apple,0.07383926487009401,2,78756.0,kerala,2018
Huawei,0.047704500429875,2,50881.0,kerala,2018
Realme,0.046473470987364006,2,49568.0,kerala,2018
OnePlus,0.040398017226911005,2,43088.0,kerala,2018
Lenovo,0.031906445512649005,2,34031.0,kerala,2018
Motorola,0.031808000660049005,2,33926.0,kerala,2018
Others,0.104479990849316,2,111437.0,kerala,2018
Xiaomi,0.257659183228232,3,347221.0,kerala,2018
Samsung,0.20655195392097603,3,278349.0,kerala,2018
Vivo,0.08484874569419,3,114342.0,kerala,2018
Oppo,0.084487361958091,3,113855.0,kerala,2018
Apple,0.069465819925526,3,93612.0,kerala,2018
Huawei,0.051516847012239006,3,69424.0,kerala,2018
Realme,0.046880449510907,3,63176.0,kerala,2018
OnePlus,0.038936685866259,3,52471.0,kerala,2018
Motorola,0.032002125262875006,3,43126.0,kerala,2018
Lenovo,0.029790783304813002,3,40146.0,kerala,2018
Others,0.097860044315886,3,131876.0,kerala,2018
Xiaomi,0.25778426996470705,4,453011.0,kerala,2018
Samsung,0.20506041565423802,4,360358.0,kerala,2018
Vivo,0.09061210042985701,4,159235.0,kerala,2018
Oppo,0.088379162432013,4,155311.0,kerala,2018
Apple,0.067857073758653,4,119247.0,kerala,2018
Huawei,0.054017865780168005,4,94927.0,kerala,2018
Realme,0.046727812597093,4,82116.0,kerala,2018
OnePlus,0.035675793791248,4,62694.0,kerala,2018
Motorola,0.031397703101188,4,55176.0,kerala,2018
Lenovo,0.029214841184845002,4,51340.0,kerala,2018
Others,0.093272961305984,4,163911.0,kerala,2018
Xiaomi,0.256897797647129,1,548894.0,kerala,2019
Samsung,0.20510347164498702,1,438229.0,kerala,2019
Vivo,0.09481172166932501,1,202577.0,kerala,2019
Oppo,0.09167546559432001,1,195876.0,kerala,2019
Apple,0.066349998876732,1,141765.0,kerala,2019
Huawei,0.056985225289990005,1,121756.0,kerala,2019
Realme,0.046319801705868004,1,98968.0,kerala,2019
OnePlus,0.034082739873744,1,72822.0,kerala,2019
Motorola,0.029779221800372003,1,63627.0,kerala,2019
Lenovo,0.027302417271358,1,58335.0,kerala,2019
Others,0.09069213862616901,1,193775.0,kerala,2019
Xiaomi,0.253338702916318,2,646056.0,kerala,2019
Samsung,0.20650608371922302,2,526625.0,kerala,2019
Vivo,0.09792888073604501,2,249735.0,kerala,2019
Oppo,0.094722424060855,2,241558.0,kerala,2019
Apple,0.06449969747079301,2,164485.0,kerala,2019
Huawei,0.059044368466849004,2,150573.0,kerala,2019
Realme,0.045787589597073006,2,116766.0,kerala,2019
OnePlus,0.031267364058902,2,79737.0,kerala,2019
Motorola,0.029261613062987003,2,74622.0,kerala,2019
Lenovo,0.027546823404114,2,70249.0,kerala,2019
Others,0.09009645250683501,2,229761.0,kerala,2019
Xiaomi,0.24992184791319702,3,747507.0,kerala,2019
Samsung,0.20829378364092102,3,622999.0,kerala,2019
Vivo,0.10193974315295701,3,304898.0,kerala,2019
Oppo,0.097831033015119,3,292609.0,kerala,2019
Apple,0.063215091594245,3,189074.0,kerala,2019
Huawei,0.06124649485801,3,183186.0,kerala,2019
Realme,0.046340258973447006,3,138602.0,kerala,2019
OnePlus,0.02939053408551,3,87906.0,kerala,2019
Motorola,0.027568378478770004,3,82456.0,kerala,2019
Lenovo,0.025338327488504002,3,75786.0,kerala,2019
Others,0.08891450679931501,3,265940.0,kerala,2019
Xiaomi,0.24695214355961703,4,865305.0,kerala,2019
Samsung,0.20902510261311702,4,732411.0,kerala,2019
Vivo,0.10565740603857701,4,370217.0,kerala,2019
Oppo,0.10104830622003001,4,354067.0,kerala,2019
Huawei,0.062750254142624,4,219873.0,kerala,2019
Apple,0.06181816002452001,4,216607.0,kerala,2019
Realme,0.048410959326335004,4,169629.0,kerala,2019
OnePlus,0.027492495586394,4,96332.0,kerala,2019
Motorola,0.026311538617407003,4,92194.0,kerala,2019
Lenovo,0.024053793189263,4,84283.0,kerala,2019
Others,0.08647984068211201,4,303020.0,kerala,2019
Xiaomi,0.242862985604842,1,990472.0,kerala,2020
Samsung,0.21048981981778703,1,858444.0,kerala,2020
Vivo,0.10992919626630202,1,448326.0,kerala,2020
Oppo,0.103774695241859,1,423226.0,kerala,2020
Huawei,0.06354289368455,1,259148.0,kerala,2020
Apple,0.06081014811015101,1,248003.0,kerala,2020
Realme,0.04963862535419,1,202442.0,kerala,2020
OnePlus,0.025477917846483,1,103907.0,kerala,2020
Motorola,0.024690828273238003,1,100697.0,kerala,2020
Lenovo,0.023663443440871002,1,96507.0,kerala,2020
Others,0.085119446359722,1,347144.0,kerala,2020
Xiaomi,0.23772279229342302,2,1124154.0,kerala,2020
Samsung,0.213543098482419,2,1009812.0,kerala,2020
Vivo,0.11527764502275802,2,545130.0,kerala,2020
Oppo,0.10691048383072001,2,505563.0,kerala,2020
Huawei,0.064085429758308,2,303050.0,kerala,2020
Apple,0.058061758856921004,2,274565.0,kerala,2020
Realme,0.049708343096113,2,235063.0,kerala,2020
Motorola,0.023641718779473003,2,111798.0,kerala,2020
Lenovo,0.023106704302362002,2,109268.0,kerala,2020
OnePlus,0.023059969836179,2,109047.0,kerala,2020
Others,0.084882055741318,2,401394.0,kerala,2020
Xiaomi,0.23287677122333003,3,1299988.0,kerala,2020
Samsung,0.21593751679415202,3,1205428.0,kerala,2020
Vivo,0.12328001003170701,3,688186.0,kerala,2020
Oppo,0.10907224620676001,3,608874.0,kerala,2020
Huawei,0.063832291349443,3,356331.0,kerala,2020
Apple,0.056467764183221004,3,315220.0,kerala,2020
Realme,0.050544936674847,3,282157.0,kerala,2020
Lenovo,0.022625441126417,3,126302.0,kerala,2020
Motorola,0.022279705497733,3,124372.0,kerala,2020
OnePlus,0.021079125091808003,3,117670.0,kerala,2020
Others,0.082004191820575,3,457772.0,kerala,2020
Xiaomi,0.229646185970654,4,1466789.0,kerala,2020
Samsung,0.21906199757670403,4,1399186.0,kerala,2020
Vivo,0.127058795532105,4,811546.0,kerala,2020
Oppo,0.11070350573156901,4,707082.0,kerala,2020
Huawei,0.06300068152259601,4,402396.0,kerala,2020
Apple,0.057100728037726006,4,364712.0,kerala,2020
Realme,0.052050603326763006,4,332456.0,kerala,2020
Lenovo,0.021822813831918003,4,139386.0,kerala,2020
Motorola,0.021012908848975,4,134213.0,kerala,2020
OnePlus,0.019896921468650002,4,127085.0,kerala,2020
Others,0.078644858152336,4,502318.0,kerala,2020
Xiaomi,0.229156416594456,1,1589645.0,kerala,2021
Samsung,0.21868508938303202,1,1517006.0,kerala,2021
Vivo,0.13070671043426402,1,906705.0,kerala,2021
Oppo,0.111722411442619,1,775012.0,kerala,2021
Huawei,0.06143397747393901,1,426164.0,kerala,2021
Apple,0.057510923759932005,1,398950.0,kerala,2021
Realme,0.054505277036296006,1,378100.0,kerala,2021
Lenovo,0.020295251092592,1,140787.0,kerala,2021
Motorola,0.019975225398277,1,138567.0,kerala,2021
OnePlus,0.019598978973879,1,135957.0,kerala,2021
Others,0.076409738410709,1,530050.0,kerala,2021
Xiaomi,0.23119994746552802,2,1714598.0,kerala,2021
Samsung,0.216526568000924,2,1605779.0,kerala,2021
Vivo,0.134792585250192,2,999633.0,kerala,2021
Oppo,0.11212630710848301,2,831538.0,kerala,2021
Realme,0.059958066812359004,2,444654.0,kerala,2021
Huawei,0.057689483788139005,2,427830.0,kerala,2021
Apple,0.05766008821638,2,427612.0,kerala,2021
OnePlus,0.019698538972662,2,146086.0,kerala,2021
Lenovo,0.018668615224505,2,138448.0,kerala,2021
Motorola,0.018622768919927,2,138108.0,kerala,2021
Others,0.073057030240896,2,541797.0,kerala,2021
Xiaomi,0.23394937369683902,3,1859763.0,kerala,2021
Samsung,0.21119829421624803,3,1678905.0,kerala,2021
Vivo,0.140364617566679,3,1115818.0,kerala,2021
Oppo,0.112813819867474,3,896805.0,kerala,2021
Realme,0.066498394537969,3,528624.0,kerala,2021
Apple,0.05802230978970101,3,461244.0,kerala,2021
Huawei,0.053199193652371,3,422903.0,kerala,2021
OnePlus,0.021091714180585003,3,167667.0,kerala,2021
Motorola,0.017037207093594003,3,135436.0,kerala,2021
Lenovo,0.016689131603858,3,132669.0,kerala,2021
Others,0.06913594379467601,3,549591.0,kerala,2021
Xiaomi,0.23476653358996702,4,1989367.0,kerala,2021
Samsung,0.20683222777003402,4,1752657.0,kerala,2021
Vivo,0.144888898854234,4,1227761.0,kerala,2021
Oppo,0.11350325296413301,4,961805.0,kerala,2021
Realme,0.07340653141857001,4,622033.0,kerala,2021
Apple,0.05989607980353501,4,507548.0,kerala,2021
Huawei,0.048643644358322004,4,412197.0,kerala,2021
OnePlus,0.021948804610912,4,185990.0,kerala,2021
Motorola,0.016209945703290003,4,137360.0,kerala,2021
Lenovo,0.014788271155477001,4,125313.0,kerala,2021
Others,0.065115809771519,4,551779.0,kerala,2021
Xiaomi,0.23387205441994302,1,2098370.0,kerala,2022
Samsung,0.20351907576865103,1,1826034.0,kerala,2022
Vivo,0.14830335012241502,1,1330622.0,kerala,2022
Oppo,0.115046656380934,1,1032233.0,kerala,2022
Realme,0.078622435565288,1,705424.0,kerala,2022
Apple,0.06135428611997801,1,550489.0,kerala,2022
Huawei,0.045534929230512,1,408553.0,kerala,2022
OnePlus,0.022225518788439,1,199414.0,kerala,2022
Motorola,0.015294853637846,1,137230.0,kerala,2022
Lenovo,0.013931657872748,1,124999.0,kerala,2022
Others,0.062295182093240004,1,558931.0,kerala,2022
Xiaomi,0.26366120218579203,1,2316.0,ladakh,2018
Samsung,0.19581056466302302,1,1720.0,ladakh,2018
Vivo,0.178734061930783,1,1570.0,ladakh,2018
Oppo,0.12955373406193002,1,1138.0,ladakh,2018
Realme,0.048838797814207004,1,429.0,ladakh,2018
Apple,0.029485428051001003,1,259.0,ladakh,2018
OnePlus,0.026525500910746003,1,233.0,ladakh,2018
Motorola,0.018328779599271,1,161.0,ladakh,2018
Lenovo,0.018101092896174002,1,159.0,ladakh,2018
Micromax,0.013319672131147,1,117.0,ladakh,2018
Others,0.077641165755919,1,682.0,ladakh,2018
Xiaomi,0.266449914847499,2,3442.0,ladakh,2018
Samsung,0.18911596222325402,2,2443.0,ladakh,2018
Vivo,0.18532280538783003,2,2394.0,ladakh,2018
Oppo,0.135779532435361,2,1754.0,ladakh,2018
Realme,0.046911286576869,2,606.0,ladakh,2018
Apple,0.027713268307787003,2,358.0,ladakh,2018
OnePlus,0.024771636476234003,2,320.0,ladakh,2018
Motorola,0.020514011456881,2,265.0,ladakh,2018
Lenovo,0.015946740981576002,2,206.0,ladakh,2018
Micromax,0.014553336429787001,2,188.0,ladakh,2018
Others,0.07292150487691501,2,942.0,ladakh,2018
Xiaomi,0.27640993858808904,3,4906.0,ladakh,2018
Vivo,0.190320581441207,3,3378.0,ladakh,2018
Samsung,0.18930643979942502,3,3360.0,ladakh,2018
Oppo,0.137923263282438,3,2448.0,ladakh,2018
Realme,0.046143444701109,3,819.0,ladakh,2018
Apple,0.025747929460814,3,457.0,ladakh,2018
OnePlus,0.024790129021353,3,440.0,ladakh,2018
Motorola,0.020508197644937002,3,364.0,ladakh,2018
Lenovo,0.013521888557101002,3,240.0,ladakh,2018
Huawei,0.011268240464251001,3,200.0,ladakh,2018
Others,0.06405994703926901,3,1137.0,ladakh,2018
Xiaomi,0.281957877988527,4,6734.0,ladakh,2018
Vivo,0.197253276389063,4,4711.0,ladakh,2018
Samsung,0.18762299543608402,4,4481.0,ladakh,2018
Oppo,0.138466691789138,4,3307.0,ladakh,2018
Realme,0.045513545199514005,4,1087.0,ladakh,2018
Apple,0.024745634970481004,4,591.0,ladakh,2018
OnePlus,0.023238286647406,4,555.0,ladakh,2018
Motorola,0.020349202361512,4,486.0,ladakh,2018
Lenovo,0.014612904576476002,4,349.0,ladakh,2018
Huawei,0.011640078717079,4,278.0,ladakh,2018
Others,0.054599505924716005,4,1304.0,ladakh,2018
Xiaomi,0.285068636378967,1,8452.0,ladakh,2019
Vivo,0.201254679753111,1,5967.0,ladakh,2019
Samsung,0.18428952072582502,1,5464.0,ladakh,2019
Oppo,0.140544369118688,1,4167.0,ladakh,2019
Realme,0.045364093224054006,1,1345.0,ladakh,2019
Apple,0.023710749097777,1,703.0,ladakh,2019
OnePlus,0.022563998785793002,1,669.0,ladakh,2019
Motorola,0.019022563998785002,1,564.0,ladakh,2019
Lenovo,0.012816621133933,1,380.0,ladakh,2019
Huawei,0.012647981382171,1,375.0,ladakh,2019
Others,0.05271678640089,1,1563.0,ladakh,2019
Xiaomi,0.289334384502759,2,10276.0,ladakh,2019
Vivo,0.199853587115666,2,7098.0,ladakh,2019
Samsung,0.184283139993242,2,6545.0,ladakh,2019
Oppo,0.141006870143034,2,5008.0,ladakh,2019
Realme,0.04428989751098,2,1573.0,ladakh,2019
Apple,0.024270751210721003,2,862.0,ladakh,2019
OnePlus,0.021877463678342,2,777.0,ladakh,2019
Motorola,0.01852686113301,2,658.0,ladakh,2019
Lenovo,0.013092690618312001,2,465.0,ladakh,2019
Huawei,0.012895596350940002,2,458.0,ladakh,2019
Others,0.050568757742989,2,1796.0,ladakh,2019
Xiaomi,0.293186633650728,3,11485.0,ladakh,2019
Vivo,0.202690628749393,3,7940.0,ladakh,2019
Samsung,0.17991984274883202,3,7048.0,ladakh,2019
Oppo,0.14047941183978702,3,5503.0,ladakh,2019
Realme,0.044928905113215005,3,1760.0,ladakh,2019
Apple,0.024327981007326003,3,953.0,ladakh,2019
OnePlus,0.022566563704592,3,884.0,ladakh,2019
Motorola,0.017435478518367003,3,683.0,ladakh,2019
Huawei,0.014295560717841,3,560.0,ladakh,2019
Lenovo,0.011283281852296,3,442.0,ladakh,2019
Others,0.048885712097618,3,1915.0,ladakh,2019
Xiaomi,0.29205715876403404,4,12590.0,ladakh,2019
Vivo,0.20669017351767602,4,8910.0,ladakh,2019
Samsung,0.178249976802449,4,7684.0,ladakh,2019
Oppo,0.142456156629859,4,6141.0,ladakh,2019
Realme,0.046464693328384,4,2003.0,ladakh,2019
Apple,0.024543008258327,4,1058.0,ladakh,2019
OnePlus,0.022130463023104,4,954.0,ladakh,2019
Motorola,0.017444557854690002,4,752.0,ladakh,2019
Huawei,0.014080913055581,4,607.0,ladakh,2019
Lenovo,0.010044539296650001,4,433.0,ladakh,2019
Others,0.04583835946924,4,1976.0,ladakh,2019
Xiaomi,0.29064657878217204,1,13890.0,ladakh,2020
Vivo,0.21033689056287902,1,10052.0,ladakh,2020
Samsung,0.17733835530445702,1,8475.0,ladakh,2020
Oppo,0.144716467880309,1,6916.0,ladakh,2020
Realme,0.04795982423101,1,2292.0,ladakh,2020
Apple,0.023645114040594002,1,1130.0,ladakh,2020
OnePlus,0.022138522703494003,1,1058.0,ladakh,2020
Motorola,0.016467880309688,1,787.0,ladakh,2020
Huawei,0.014710190416405,1,703.0,ladakh,2020
Lenovo,0.009478970495919,1,453.0,ladakh,2020
Others,0.042561205273069,1,2034.0,ladakh,2020
Xiaomi,0.29249160915639,2,15512.0,ladakh,2020
Vivo,0.211204133197571,2,11201.0,ladakh,2020
Samsung,0.176697967341705,2,9371.0,ladakh,2020
Oppo,0.14586868801146402,2,7736.0,ladakh,2020
Realme,0.049553116868424,2,2628.0,ladakh,2020
Apple,0.023268092167288004,2,1234.0,ladakh,2020
OnePlus,0.021325941848625,2,1131.0,ladakh,2020
Motorola,0.015612625862654002,2,828.0,ladakh,2020
Huawei,0.014820681072519002,2,786.0,ladakh,2020
Lenovo,0.008692536863144001,2,461.0,ladakh,2020
Others,0.040464607610212006,2,2146.0,ladakh,2020
Xiaomi,0.293179911302888,3,17122.0,ladakh,2020
Vivo,0.21211965548535103,3,12388.0,ladakh,2020
Samsung,0.17652094998373302,3,10309.0,ladakh,2020
Oppo,0.146966661529768,3,8583.0,ladakh,2020
Realme,0.051420352391226005,3,3003.0,ladakh,2020
Apple,0.022910566599886002,3,1338.0,ladakh,2020
OnePlus,0.021027037208266,3,1228.0,ladakh,2020
Motorola,0.014811390215920001,3,865.0,ladakh,2020
Huawei,0.014571668293351001,3,851.0,ladakh,2020
Lenovo,0.008561497234636001,3,500.0,ladakh,2020
Others,0.037910309754969,3,2214.0,ladakh,2020
Xiaomi,0.290904044531478,4,18866.0,ladakh,2020
Vivo,0.21201794828304002,4,13750.0,ladakh,2020
Samsung,0.17707739040599502,4,11484.0,ladakh,2020
Oppo,0.149306894052703,4,9683.0,ladakh,2020
Realme,0.053659815274543006,4,3480.0,ladakh,2020
Apple,0.022882518927420003,4,1484.0,ladakh,2020
OnePlus,0.021541023545556003,4,1397.0,ladakh,2020
Huawei,0.014247606124620001,4,924.0,ladakh,2020
Motorola,0.014062572278846,4,912.0,ladakh,2020
Lenovo,0.008079811265477,4,524.0,ladakh,2020
Others,0.036220375310317,4,2349.0,ladakh,2020
Xiaomi,0.288891431513608,1,20199.0,ladakh,2021
Vivo,0.217151275046839,1,15183.0,ladakh,2021
Samsung,0.174945293840014,1,12232.0,ladakh,2021
Oppo,0.14848610535047702,1,10382.0,ladakh,2021
Realme,0.056350920350691,1,3940.0,ladakh,2021
Apple,0.023069551910067,1,1613.0,ladakh,2021
OnePlus,0.021896766258098003,1,1531.0,ladakh,2021
Huawei,0.013458430469543,1,941.0,ladakh,2021
Motorola,0.01321529198072,1,924.0,ladakh,2021
Lenovo,0.007437177305167001,1,520.0,ladakh,2021
Others,0.03509775597477,1,2454.0,ladakh,2021
Xiaomi,0.28284564545357604,2,21227.0,ladakh,2021
Vivo,0.21936627225242503,2,16463.0,ladakh,2021
Samsung,0.175007994883274,2,13134.0,ladakh,2021
Oppo,0.14695927939452,2,11029.0,ladakh,2021
Realme,0.062826457733717,2,4715.0,ladakh,2021
Apple,0.024291120349642002,2,1823.0,ladakh,2021
OnePlus,0.023198486302099003,2,1741.0,ladakh,2021
Motorola,0.012285470632128,2,922.0,ladakh,2021
Huawei,0.011912376079309001,2,894.0,ladakh,2021
Lenovo,0.006529154674341,2,490.0,ladakh,2021
Others,0.034777742244963,2,2610.0,ladakh,2021
Xiaomi,0.275631079916266,3,22384.0,ladakh,2021
Vivo,0.223174485900751,3,18124.0,ladakh,2021
Samsung,0.16821819972909702,3,13661.0,ladakh,2021
Oppo,0.14893486023888602,3,12095.0,ladakh,2021
Realme,0.06869843615318301,3,5579.0,ladakh,2021
OnePlus,0.026794729713089,3,2176.0,ladakh,2021
Apple,0.024676763945326002,3,2004.0,ladakh,2021
Huawei,0.012473833271764,3,1013.0,ladakh,2021
Motorola,0.011205516561999002,3,910.0,ladakh,2021
Lenovo,0.005861347124738001,3,476.0,ladakh,2021
Others,0.034330747444895005,3,2788.0,ladakh,2021
Xiaomi,0.269501590911701,4,23462.0,ladakh,2021
Vivo,0.22368103656225202,4,19473.0,ladakh,2021
Samsung,0.161652710293256,4,14073.0,ladakh,2021
Oppo,0.14817877942037902,4,12900.0,ladakh,2021
Realme,0.07901719563044901,4,6879.0,ladakh,2021
OnePlus,0.030761455138587003,4,2678.0,ladakh,2021
Apple,0.027085702470794,4,2358.0,ladakh,2021
Huawei,0.011004284549203,4,958.0,ladakh,2021
Motorola,0.010475895103208,4,912.0,ladakh,2021
Lenovo,0.005157540461996,4,449.0,ladakh,2021
Others,0.033483809458171004,4,2915.0,ladakh,2021
Xiaomi,0.264455304242529,1,24460.0,ladakh,2022
Vivo,0.22357609306750803,1,20679.0,ladakh,2022
Samsung,0.157354149548069,1,14554.0,ladakh,2022
Oppo,0.149342645850451,1,13813.0,ladakh,2022
Realme,0.084893828655451,1,7852.0,ladakh,2022
OnePlus,0.032262249708082,1,2984.0,ladakh,2022
Apple,0.028705185313324003,1,2655.0,ladakh,2022
Huawei,0.010768498897201,1,996.0,ladakh,2022
Motorola,0.009957617956147,1,921.0,ladakh,2022
Lenovo,0.005427496432123,1,502.0,ladakh,2022
Others,0.033256930329109,1,3076.0,ladakh,2022
Samsung,0.203592814371257,1,102.0,lakshadweep,2018
Xiaomi,0.199600798403193,1,100.0,lakshadweep,2018
Vivo,0.133732534930139,1,67.0,lakshadweep,2018
Oppo,0.111776447105788,1,56.0,lakshadweep,2018
Huawei,0.049900199600798,1,25.0,lakshadweep,2018
OnePlus,0.043912175648702007,1,22.0,lakshadweep,2018
Apple,0.039920159680638,1,20.0,lakshadweep,2018
Realme,0.039920159680638,1,20.0,lakshadweep,2018
Gionee,0.023952095808383003,1,12.0,lakshadweep,2018
COOLPAD,0.019960079840319,1,10.0,lakshadweep,2018
Others,0.133732534930139,1,67.0,lakshadweep,2018
Xiaomi,0.21428571428571402,2,147.0,lakshadweep,2018
Samsung,0.18658892128279803,2,128.0,lakshadweep,2018
Vivo,0.14139941690962102,2,97.0,lakshadweep,2018
Oppo,0.126822157434402,2,87.0,lakshadweep,2018
Apple,0.051020408163265,2,35.0,lakshadweep,2018
Huawei,0.045189504373177,2,31.0,lakshadweep,2018
OnePlus,0.042274052478134004,2,29.0,lakshadweep,2018
Realme,0.034985422740524005,2,24.0,lakshadweep,2018
Lenovo,0.023323615160349,2,16.0,lakshadweep,2018
Gionee,0.021865889212827002,2,15.0,lakshadweep,2018
Others,0.11224489795918301,2,77.0,lakshadweep,2018
Xiaomi,0.21241830065359402,3,195.0,lakshadweep,2018
Samsung,0.18082788671023903,3,166.0,lakshadweep,2018
Vivo,0.145969498910675,3,134.0,lakshadweep,2018
Oppo,0.131808278867102,3,121.0,lakshadweep,2018
Apple,0.05010893246187301,3,46.0,lakshadweep,2018
Huawei,0.0479302832244,3,44.0,lakshadweep,2018
OnePlus,0.043572984749455,3,40.0,lakshadweep,2018
Realme,0.038126361655773,3,35.0,lakshadweep,2018
Lenovo,0.019607843137254003,3,18.0,lakshadweep,2018
Gionee,0.017429193899782,3,16.0,lakshadweep,2018
Others,0.112200435729847,3,103.0,lakshadweep,2018
Xiaomi,0.21193771626297503,4,245.0,lakshadweep,2018
Samsung,0.171280276816608,4,198.0,lakshadweep,2018
Vivo,0.16435986159169502,4,190.0,lakshadweep,2018
Oppo,0.13235294117647,4,153.0,lakshadweep,2018
Huawei,0.053633217993079005,4,62.0,lakshadweep,2018
Realme,0.04757785467128001,4,55.0,lakshadweep,2018
Apple,0.044117647058823005,4,51.0,lakshadweep,2018
OnePlus,0.040657439446366,4,47.0,lakshadweep,2018
Lenovo,0.02076124567474,4,24.0,lakshadweep,2018
Motorola,0.015570934256055002,4,18.0,lakshadweep,2018
Others,0.097750865051903,4,113.0,lakshadweep,2018
Xiaomi,0.210451977401129,1,298.0,lakshadweep,2019
Vivo,0.169491525423728,1,240.0,lakshadweep,2019
Samsung,0.16313559322033902,1,231.0,lakshadweep,2019
Oppo,0.139830508474576,1,198.0,lakshadweep,2019
Huawei,0.068502824858757,1,97.0,lakshadweep,2019
Realme,0.047316384180790004,1,67.0,lakshadweep,2019
Apple,0.038841807909604,1,55.0,lakshadweep,2019
OnePlus,0.036723163841807,1,52.0,lakshadweep,2019
Lenovo,0.021892655367231003,1,31.0,lakshadweep,2019
Motorola,0.016949152542372,1,24.0,lakshadweep,2019
Others,0.08686440677966101,1,123.0,lakshadweep,2019
Xiaomi,0.215798511734401,2,377.0,lakshadweep,2019
Vivo,0.17687464224384603,2,309.0,lakshadweep,2019
Samsung,0.158557527189467,2,277.0,lakshadweep,2019
Oppo,0.14081282198053802,2,246.0,lakshadweep,2019
Huawei,0.075558099599313,2,132.0,lakshadweep,2019
Realme,0.049227246708643,2,86.0,lakshadweep,2019
OnePlus,0.033199771036061004,2,58.0,lakshadweep,2019
Apple,0.032627361190612006,2,57.0,lakshadweep,2019
Lenovo,0.020606754436176003,2,36.0,lakshadweep,2019
Motorola,0.018317115054378,2,32.0,lakshadweep,2019
Others,0.07842014882655901,2,137.0,lakshadweep,2019
Xiaomi,0.20878601794992901,3,442.0,lakshadweep,2019
Vivo,0.17855455833726902,3,378.0,lakshadweep,2019
Samsung,0.16202172886159602,3,343.0,lakshadweep,2019
Oppo,0.156353330184222,3,331.0,lakshadweep,2019
Huawei,0.08219178082191701,3,174.0,lakshadweep,2019
Realme,0.048653755314123005,3,103.0,lakshadweep,2019
Apple,0.032120925838450005,3,68.0,lakshadweep,2019
OnePlus,0.030231459612659002,3,64.0,lakshadweep,2019
Motorola,0.01700519603212,3,36.0,lakshadweep,2019
Lenovo,0.015588096362777,3,33.0,lakshadweep,2019
Others,0.068493150684931,3,145.0,lakshadweep,2019
Xiaomi,0.20436753193242602,4,496.0,lakshadweep,2019
Vivo,0.19035846724351002,4,462.0,lakshadweep,2019
Samsung,0.162340337865677,4,394.0,lakshadweep,2019
Oppo,0.15286361763494002,4,371.0,lakshadweep,2019
Huawei,0.08323032550473801,4,202.0,lakshadweep,2019
Realme,0.051091882983106005,4,124.0,lakshadweep,2019
Apple,0.029666254635352003,4,72.0,lakshadweep,2019
OnePlus,0.028842192006592004,4,70.0,lakshadweep,2019
Motorola,0.015245158632056001,4,37.0,lakshadweep,2019
Lenovo,0.014421096003296002,4,35.0,lakshadweep,2019
Others,0.06757313555830201,4,164.0,lakshadweep,2019
Xiaomi,0.20202020202020202,1,560.0,lakshadweep,2020
Vivo,0.19769119769119703,1,548.0,lakshadweep,2020
